datetime,temp,humidity,feelslike,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir
13/04/2021 04:00,18,98.86,18,0,0,,0,0,14.8,5.3,60
13/04/2021 05:00,18.8,94.88,18.8,0,0,,0,0,17.3,5.3,360
13/04/2021 06:00,18.9,94.67,18.9,0.008,100,rain,0,0,18,9.2,290
13/04/2021 07:00,18.1,98.86,18.1,0,0,,0,0,15.5,5.3,340
13/04/2021 08:00,18.1,98.18,18.1,0,0,,0,0,18.4,5.3,20
13/04/2021 09:00,20.8,79.3,20.8,0,0,,0,0,24.1,9.2,320
13/04/2021 10:00,22,73.89,22,0,0,,0,0,27.7,16.3,320
13/04/2021 11:00,21,82.75,21,0,0,,0,0,31,12.8,300
13/04/2021 12:00,23,64.21,23,0,0,,,0,32.4,18.1,280
13/04/2021 13:00,22.2,71.78,22.2,0,0,,,0,34.6,22,260
13/04/2021 14:00,22.9,65.56,22.9,0,0,,,0,38.2,20.2,250
13/04/2021 15:00,22.8,57.84,22.8,0,0,,,0,40,22,260
13/04/2021 16:00,21.9,60.22,21.9,0,0,,,0,40.7,22,260
13/04/2021 17:00,21.1,63.71,21.1,0,0,,0,0,40.7,20.2,290
13/04/2021 18:00,17.9,88.38,17.9,0.192,100,rain,0,0,38.2,16.3,250
13/04/2021 19:00,18.1,86.85,18.1,0,0,,0,0,33.8,11,320
13/04/2021 20:00,18,88.24,18,0,0,,0,0,34.2,11,330
13/04/2021 21:00,16.9,82.2,16.9,0,0,,0,0,31,16.3,290
13/04/2021 22:00,16.2,86.43,16.2,0,0,,0,0,29.2,5.3,330
13/04/2021 23:00,15.1,92.94,15.1,0,0,,0,0,28.1,5.3,50
14/04/2021 00:00,15.2,87.76,15.2,0.208,100,rain,0,0,27.4,12.8,320
14/04/2021 01:00,15.1,82.78,15.1,0,0,,0,0,28.4,11,330
14/04/2021 02:00,15.9,78.21,15.9,0,0,,0,0,29.9,14.5,310
14/04/2021 03:00,15,87.61,15,0,0,,0,0,29.5,12.8,350
14/04/2021 04:00,14.1,87.67,14.1,0,0,,0,0,29.2,11,330
14/04/2021 05:00,14.9,88.34,14.9,0,0,,0,0,28.4,5.3,340
14/04/2021 06:00,13.8,89.49,13.8,0.192,100,rain,0,0,31.7,7.4,10
14/04/2021 07:00,13.9,93.23,13.9,0,0,,0,0,30.6,9.2,20
14/04/2021 08:00,15.2,87.58,15.2,0,0,,0,0,32.8,12.8,10
14/04/2021 09:00,18.8,77.59,18.8,0,0,,0,0,36.7,11,360
14/04/2021 10:00,15.2,93.13,15.2,0,0,,0,0,46.8,7.4,20
14/04/2021 11:00,18.1,81.97,18.1,0,0,,0,0,53.6,12.8,20
14/04/2021 12:00,18.8,65.07,18.8,3,100,rain,,0,54.7,11,310
14/04/2021 13:00,17.9,83.74,17.9,0,0,,,0,51.1,9.2,280
14/04/2021 14:00,16,76.56,16,0,0,,,0,50,29.1,270
14/04/2021 15:00,17,82.11,17,0,0,,,0,50.8,22,350
14/04/2021 16:00,17.9,82.57,17.9,0,0,,,0,50,16.3,360
14/04/2021 17:00,17.1,81.14,17.1,0,0,,0,0,41,12.8,320
14/04/2021 18:00,15.9,82.55,15.9,4.875,100,rain,0,0,31.7,7.4,270
14/04/2021 19:00,15.9,93.16,15.9,0,0,,0,0,30.6,11,210
14/04/2021 20:00,14.1,98.33,14.1,0,0,,0,0,36.7,23.7,170
14/04/2021 21:00,14,93.74,14,0,0,,0,0,38.5,16.3,180
14/04/2021 22:00,13.1,93.27,13.1,0,0,,0,0,37.1,12.8,170
14/04/2021 23:00,14.1,86.86,14.1,0,0,,0,0,31.7,16.3,210
15/04/2021 00:00,14.8,87.96,14.8,0.592,100,rain,0,0,29.2,11,200
15/04/2021 01:00,13,93.2,13,0,0,,0,0,28.1,3.5,100
15/04/2021 02:00,13.1,93.63,13.1,0,0,,0,0,26.6,3.5,90
15/04/2021 03:00,14,88.41,14,0,0,,0,0,27.4,9.2,200
15/04/2021 04:00,13.9,88.89,13.9,0,0,,0,0,27.7,5.3,170
15/04/2021 05:00,14,93.1,14,0,0,,0,0,28.4,3.5,120
15/04/2021 06:00,14.8,83.74,14.8,0,0,,0,0,27.7,5.3,150
15/04/2021 07:00,13.8,88.82,13.8,0,0,,0,0,25.6,3.5,140
15/04/2021 08:00,15.9,82.05,15.9,0,0,,0,0,21.2,3.5,130
15/04/2021 09:00,17,82.7,17,0,0,,0,0,23.4,18.1,240
15/04/2021 10:00,17.2,81.63,17.2,0,0,,0,0,33.8,14.5,260
15/04/2021 11:00,18.1,77.21,18.1,0,0,,0,0,37.1,11,250
15/04/2021 12:00,19,68.63,19,0.2,100,rain,,0,42.1,20.2,240
15/04/2021 13:00,19.9,64.84,19.9,0,0,,,0,43.2,25.5,250
15/04/2021 14:00,19,68.1,19,0,0,,,0,41,27.3,250
15/04/2021 15:00,18.1,77.51,18.1,0,0,,,0,41,20.2,250
15/04/2021 16:00,18.1,75.8,18.1,0,0,,,0,40,23.7,260
15/04/2021 17:00,18.1,68.31,18.1,0,0,,0,0,43.2,27.3,260
15/04/2021 18:00,17.9,72.88,17.9,0,0,,0,0,41,25.5,270
15/04/2021 19:00,17.9,77.3,17.9,0,0,,0,0,33.5,18.1,280
15/04/2021 20:00,17.1,81.39,17.1,0,0,,0,0,34.2,18.1,270
15/04/2021 21:00,17.9,77.05,17.9,0,0,,0,0,35.6,14.5,300
15/04/2021 22:00,18,77.06,18,0,0,,0,0,39.2,23.7,290
15/04/2021 23:00,16.1,88.11,16.1,0,0,,0,0,50,31.2,250
16/04/2021 00:00,17,88,17,0.425,100,rain,0,0,44.3,18.1,250
16/04/2021 01:00,17.1,82.65,17.1,0,0,,0,0,41.8,27.3,250
16/04/2021 02:00,17,81.83,17,0,0,,0,0,36.7,25.5,250
16/04/2021 03:00,17,81.38,17,0,0,,0,0,33.5,25.5,260
16/04/2021 04:00,16.9,87.46,16.9,0,0,,0,0,31.3,27.3,250
16/04/2021 05:00,17.1,82.47,17.1,0,0,,0,0,29.9,18.1,250
16/04/2021 06:00,17.8,78.58,17.8,0.008,100,rain,0,0,28.8,22,260
16/04/2021 07:00,17.1,81.51,17.1,0,0,,0,0,29.5,20.2,260
16/04/2021 08:00,17.9,73.83,17.9,0,0,,0,0,29.9,18.1,260
16/04/2021 09:00,19.1,72.73,19.1,0,0,,0,0,32.8,20.2,250
16/04/2021 10:00,20.1,68.33,20.1,0,0,,0,0,39.6,23.7,250
16/04/2021 11:00,20.1,71.58,20.1,0,0,,0,0,41.8,25.5,260
16/04/2021 12:00,20.9,65.31,20.9,0,0,,,0,43.2,29.1,260
16/04/2021 13:00,21.1,63.97,21.1,0,0,,,0,43.6,22,260
16/04/2021 14:00,21.1,67.25,21.1,0,0,,,0,42.1,27.3,260
16/04/2021 15:00,21.1,67.41,21.1,0,0,,,0,40.3,27.3,270
16/04/2021 16:00,20.9,60.73,20.9,0,0,,,0,39.6,29.1,260
16/04/2021 17:00,19.9,68.71,19.9,0,0,,0,0,37.1,25.5,260
16/04/2021 18:00,18.1,76.24,18.1,0,0,,0,0,32.8,18.1,270
16/04/2021 19:00,17.9,77.59,17.9,0,0,,0,0,26.6,12.8,300
16/04/2021 20:00,17,81.95,17,0,0,,0,0,25.6,11,310
16/04/2021 21:00,17,82.34,17,0,0,,0,0,25.9,11,340
16/04/2021 22:00,16,87.32,16,0,0,,0,0,28.8,12.8,360
16/04/2021 23:00,17,87.85,17,0,0,,0,0,32,9.2,10
17/04/2021 00:00,16.2,98.24,16.2,1.917,100,rain,0,0,35.3,11,360
17/04/2021 01:00,16.1,93.48,16.1,0,0,,0,0,40,12.8,330
17/04/2021 02:00,16.1,98.66,16.1,0,0,,0,0,42.1,11,340
17/04/2021 03:00,17.1,92.33,17.1,0,0,,0,0,37.8,16.3,250
17/04/2021 04:00,16.8,84.08,16.8,0,0,,0,0,33.5,16.3,260
17/04/2021 05:00,16.8,83.64,16.8,0,0,,0,0,40.7,23.7,240
17/04/2021 06:00,15.9,83.14,15.9,1.125,100,rain,0,0,44.3,33,230
17/04/2021 07:00,15.9,83.14,15.9,0,0,,0,0,42.5,18.1,240
17/04/2021 08:00,15.1,87.08,15.1,0,0,,0,0,43.2,20.2,260
17/04/2021 09:00,16.1,86.56,16.1,0,0,,0,0,45.4,16.3,220
17/04/2021 10:00,17.1,71.24,17.1,0,0,,0,0,47.5,31.2,240
17/04/2021 11:00,17,81.89,17,0,0,,0,0,52.2,20.2,210
17/04/2021 12:00,18,60.05,18,1.934,100,rain,,0,56.9,33,230
17/04/2021 13:00,18.1,63.13,18.1,0,0,,,0,57.6,33,220
17/04/2021 14:00,17.9,60.25,17.9,0,0,,,0,56.2,33,230
17/04/2021 15:00,18,55.36,18,0,0,,,0,56.5,36.5,230
17/04/2021 16:00,17.9,55.85,17.9,0,0,,,0,52.6,34.7,220
17/04/2021 17:00,16.9,67.94,16.9,0,0,,0,0,52.2,31.2,230
17/04/2021 18:00,16,63.41,16,0.008,100,rain,0,0,48.6,34.7,230
17/04/2021 19:00,15.9,67.13,15.9,0,0,,0,0,38.9,27.3,220
17/04/2021 20:00,15.9,59.85,15.9,0,0,,0,0,34.9,31.2,220
17/04/2021 21:00,14.9,67.73,14.9,0,0,,0,0,31.7,18.1,210
17/04/2021 22:00,13.9,72.51,13.9,0,0,,0,0,28.4,11,200
17/04/2021 23:00,13.1,80.51,13.1,0,0,,0,0,24.1,7.4,180
18/04/2021 00:00,13,81.69,13,0,0,,0,0,21.2,5.3,170
18/04/2021 01:00,11.1,91.72,11.1,0,0,,0,0,19.8,0,0
18/04/2021 02:00,11,92.64,11,0,0,,0,0,19.8,1.8,160
18/04/2021 03:00,12.9,88.16,12.9,0,0,,0,0,18.7,3.5,120
18/04/2021 04:00,13,91.89,13,0,0,,0,0,16.9,7.4,260
18/04/2021 05:00,13.8,87.87,13.8,0,0,,0,0,17.3,9.2,160
18/04/2021 06:00,12.1,93,12.1,0.383,100,rain,0,0,18.4,3.5,150
18/04/2021 07:00,9.9,94.74,9,0,0,,0,0,22,7.4,60
18/04/2021 08:00,12.8,88.87,12.8,0,0,,0,0,23.4,7.4,340
18/04/2021 09:00,15,76.8,15,0,0,,0,0,25.9,14.5,260
18/04/2021 10:00,17.1,66.62,17.1,0,0,,0,0,30.6,14.5,210
18/04/2021 11:00,18.1,55.05,18.1,0,0,,0,0,32.8,22,230
18/04/2021 12:00,18,60.07,18,0,0,,,0,33.1,14.5,230
18/04/2021 13:00,17.8,63.89,17.8,0,0,,,0,32.8,22,230
18/04/2021 14:00,17.9,67.77,17.9,0,0,,,0,31,23.7,230
18/04/2021 15:00,17.9,60.49,17.9,0,0,,,0,30.2,25.5,230
18/04/2021 16:00,17.1,62.27,17.1,0,0,,,0,28.8,16.3,230
18/04/2021 17:00,16.8,63.49,16.8,0,0,,0,0,26.3,22,220
18/04/2021 18:00,14.8,78.01,14.8,0.192,100,rain,0,0,22,18.1,190
18/04/2021 19:00,15.1,76.41,15.1,0,0,,0,0,23,20.2,230
18/04/2021 20:00,14.1,81.71,14.1,0,0,,0,0,19.4,11,220
18/04/2021 21:00,13.2,86.41,13.2,0,0,,0,0,16.6,9.2,180
18/04/2021 22:00,13,87.11,13,0,0,,0,0,14.4,5.3,50
18/04/2021 23:00,13.1,92.42,13.1,0,0,,0,0,14,3.5,160
19/04/2021 00:00,13.1,93.58,13.1,0,0,,0,0,13.7,11,340
19/04/2021 01:00,13.8,83.67,13.8,0,0,,0,0,13.7,20.2,240
19/04/2021 02:00,13,92.31,13,0,0,,0,0,13.3,9.2,350
19/04/2021 03:00,13,93.65,13,0,0,,0,0,13.7,9.2,350
19/04/2021 04:00,13.1,98.73,13.1,0,0,,0,0,13.7,5.3,360
19/04/2021 05:00,13.8,93.71,13.8,0,0,,0,0,13.3,12.8,330
19/04/2021 06:00,13.1,98.28,13.1,0.767,100,rain,0,0,13.3,9.2,350
19/04/2021 07:00,13.1,93.71,13.1,0,0,,0,0,13.7,11,30
19/04/2021 08:00,14,93.06,14,0,0,,0,0,15.8,11,340
19/04/2021 09:00,14.9,87.23,14.9,0,0,,0,0,19.4,11,290
19/04/2021 10:00,16,72.6,16,0,0,,0,0,20.5,12.8,240
19/04/2021 11:00,17,76.83,17,0,0,,0,0,19.8,12.8,320
19/04/2021 12:00,18,59.48,18,0,0,,,0,19.8,9.2,290
19/04/2021 13:00,17,68.07,17,0,0,,,0,20.2,25.5,320
19/04/2021 14:00,19.1,59.76,19.1,0,0,,,0,20.5,5.3,10
19/04/2021 15:00,18.9,59.57,18.9,0,0,,,0,20.2,5.3,140
19/04/2021 16:00,18.1,62.61,18.1,0,0,,,0,18.4,3.5,230
19/04/2021 17:00,17.9,67.93,17.9,0,0,,0,0,15.1,5.3,140
19/04/2021 18:00,17,68.37,17,0,0,,0,0,11.2,9.2,220
19/04/2021 19:00,16.8,77.6,16.8,0,0,,0,0,14,3.5,140
19/04/2021 20:00,15,82.38,15,0,0,,0,0,15.5,7.4,110
19/04/2021 21:00,14,87.84,14,0,0,,0,0,15.8,5.3,90
19/04/2021 22:00,14,87.86,14,0,0,,0,0,16.2,3.5,110
19/04/2021 23:00,13.1,93,13.1,0,0,,0,0,16.6,1.8,350
20/04/2021 00:00,12.8,94.12,12.8,0,0,,0,0,17.3,3.5,40
20/04/2021 01:00,13.1,93.24,13.1,0,0,,0,0,17.6,5.3,130
20/04/2021 02:00,13.1,93.02,13.1,0,0,,0,0,17.6,1.8,80
20/04/2021 03:00,13.1,92.6,13.1,0,0,,0,0,18.4,3.5,50
20/04/2021 04:00,15,86.54,15,0,0,,0,0,19.4,11,90
20/04/2021 05:00,15,86.94,15,0,0,,0,0,23,11,80
20/04/2021 06:00,15.8,83.37,15.8,0,0,,0,0,27,12.8,90
20/04/2021 07:00,15.9,82.59,15.9,0,0,,0,0,28.8,14.5,70
20/04/2021 08:00,16,82.03,16,0,0,,0,0,31.3,18.1,70
20/04/2021 09:00,17,82.15,17,0,0,,0,0,38.9,22,80
20/04/2021 10:00,17,92.82,17,0,0,,0,0,41,20.2,70
20/04/2021 11:00,19.8,73.33,19.8,0,0,,0,0,42.5,23.7,50
20/04/2021 12:00,19.9,64.55,19.9,0.225,100,rain,,0,43.2,29.1,60
20/04/2021 13:00,19,72.97,19,0,0,,,0,48.6,23.7,60
20/04/2021 14:00,18.9,78.62,18.9,0,0,,,0,50,27.3,70
20/04/2021 15:00,17.2,97.86,17.2,0,0,,,0,51.5,22,70
20/04/2021 16:00,18,93.19,18,0,0,,,0,47.9,27.3,60
20/04/2021 17:00,18.9,89.57,18.9,0,0,,0,0,44.3,34.7,40
20/04/2021 18:00,18.1,92.09,18.1,1.942,100,rain,0,0,57.6,38.3,40
20/04/2021 19:00,17.9,94.95,17.9,0,0,,0,0,36.4,45.7,60
20/04/2021 20:00,17.9,93.45,17.9,0,0,,0,0,35.6,36.5,60
20/04/2021 21:00,17.1,92.37,17.1,0,0,,0,0,34.9,16.3,90
20/04/2021 22:00,16.9,89.2,16.9,0,0,,0,0,32,7.4,80
20/04/2021 23:00,16.1,93.2,16.1,0,0,,0,0,25.2,5.3,160
21/04/2021 00:00,15.9,93.83,15.9,4.873,100,rain,0,0,20.2,3.5,170
21/04/2021 01:00,15.9,93.83,15.9,0,0,,0,0,13.7,1.8,140
21/04/2021 02:00,15.1,94.26,15.1,0,0,,0,0,12.6,5.3,150
21/04/2021 03:00,15.1,98.35,15.1,0,0,,0,0,9.4,5.3,170
21/04/2021 04:00,15.9,93.86,15.9,0,0,,0,0,9.4,3.5,210
21/04/2021 05:00,15.9,94.77,15.9,0,0,,0,0,13.3,7.4,180
21/04/2021 06:00,15.9,94.55,15.9,0.042,100,rain,0,0,17.3,5.3,200
21/04/2021 07:00,15.9,94.31,15.9,0,0,,0,0,19.8,3.5,230
21/04/2021 08:00,16.1,93.89,16.1,0,0,,0,0,19.8,1.8,230
21/04/2021 09:00,17.1,93.24,17.1,0,0,,0,0,22,5.3,240
21/04/2021 10:00,17.9,88,17.9,0,0,,0,0,24.1,5.3,210
21/04/2021 11:00,19.1,86.99,19.1,0,0,,0,0,23.4,9.2,240
21/04/2021 12:00,20.9,77.78,20.9,0,0,,,0,24.5,16.3,240
21/04/2021 13:00,21,73.9,21,0,0,,,0,25.9,20.2,260
21/04/2021 14:00,20.1,77.39,20.1,0,0,,,0,28.8,18.1,250
21/04/2021 15:00,19.9,78.86,19.9,0,0,,,0,31.7,25.5,260
21/04/2021 16:00,20,77.63,20,0,0,,,0,32.8,16.3,250
21/04/2021 17:00,19.1,82.62,19.1,0,0,,0,0,32.8,18.1,250
21/04/2021 18:00,17.9,88.43,17.9,0,0,,0,0,28.8,14.5,250
21/04/2021 19:00,17.8,88.16,17.8,0,0,,0,0,22.3,14.5,260
21/04/2021 20:00,17,88.46,17,0,0,,0,0,19.8,16.3,260
21/04/2021 21:00,16.9,93.17,16.9,0,0,,0,0,20.5,11,250
21/04/2021 22:00,17,93.2,17,0,0,,0,0,24.5,18.1,210
21/04/2021 23:00,17.1,82.32,17.1,0,0,,0,0,29.5,20.2,210
22/04/2021 00:00,17.1,81.75,17.1,0.008,100,rain,0,0,33.1,18.1,220
22/04/2021 01:00,17,81.6,17,0,0,,0,0,33.8,18.1,240
22/04/2021 02:00,16.1,87.86,16.1,0,0,,0,0,33.5,12.8,230
22/04/2021 03:00,16.9,78.27,16.9,0,0,,0,0,32,18.1,220
22/04/2021 04:00,17,73.06,17,0,0,,0,0,31,20.2,230
22/04/2021 05:00,16.1,81.45,16.1,0,0,,0,0,31.3,14.5,240
22/04/2021 06:00,16.8,77.76,16.8,0,0,,0,0,30.6,23.7,220
22/04/2021 07:00,16.8,78.36,16.8,0,0,,0,0,25.6,16.3,240
22/04/2021 08:00,17.1,71.67,17.1,0,0,,0,0,21.6,16.3,230
22/04/2021 09:00,17.8,73.92,17.8,0,0,,0,0,21.6,12.8,240
22/04/2021 10:00,18.1,76.96,18.1,0,0,,0,0,25.2,9.2,240
22/04/2021 11:00,19.9,68.3,19.9,0,0,,0,0,25.9,16.3,230
22/04/2021 12:00,20,68.53,20,0.192,100,rain,,0,26.3,18.1,240
22/04/2021 13:00,20.1,63.16,20.1,0,0,,,0,28.4,23.7,240
22/04/2021 14:00,20.9,60.28,20.9,0,0,,,0,30.2,25.5,250
22/04/2021 15:00,20,63.28,20,0,0,,,0,31,22,230
22/04/2021 16:00,19.1,63.12,19.1,0,0,,,0,31,20.2,230
22/04/2021 17:00,18.1,71.73,18.1,0,0,,0,0,29.5,20.2,240
22/04/2021 18:00,17,76.5,17,0,0,,0,0,24.8,12.8,220
22/04/2021 19:00,16.1,81.1,16.1,0,0,,0,0,15.8,9.2,210
22/04/2021 20:00,15.8,83.06,15.8,0,0,,0,0,13.7,11,240
22/04/2021 21:00,14.1,92.56,14.1,0,0,,0,0,13.3,1.8,100
22/04/2021 22:00,13.9,87.84,13.9,0,0,,0,0,14.8,7.4,290
22/04/2021 23:00,13,93.7,13,0,0,,0,0,15.8,1.8,30
23/04/2021 00:00,12,98.75,12,0,0,,0,0,16.6,5.3,70
23/04/2021 01:00,11.8,94.78,11.8,0,0,,0,0,12.2,1.8,50
23/04/2021 02:00,11.8,94.79,11.8,0,0,,0,0,10.8,5.3,350
23/04/2021 03:00,11,99.25,11,0,0,,0,0,10.1,3.5,360
23/04/2021 04:00,11,99.98,11,0,0,,0,0,9,1.8,40
23/04/2021 05:00,10.9,99.73,10.9,0,0,,0,0,8.6,5.3,50
23/04/2021 06:00,11,99.27,11,0.008,100,rain,0,0,8.6,3.5,130
23/04/2021 07:00,10.8,95.26,10.8,0,0,,0,0,8.6,5.3,60
23/04/2021 08:00,12.1,98.8,12.1,0,0,,0,0,9.7,3.5,10
23/04/2021 09:00,15.1,87.98,15.1,0,0,,0,0,12.2,1.8,90
23/04/2021 10:00,16,88.19,16,0,0,,0,0,17.6,1.8,160
23/04/2021 11:00,19.1,73.08,19.1,0,0,,0,0,24.1,11,30
23/04/2021 12:00,20,63.83,20,0,0,,,0,27,16.3,360
23/04/2021 13:00,20.9,65.44,20.9,0,0,,,0,27.4,14.5,20
23/04/2021 14:00,20.9,68.62,20.9,0,0,,,0,27,16.3,40
23/04/2021 15:00,20,68.78,20,0,0,,,0,28.4,16.3,40
23/04/2021 16:00,19.9,77.59,19.9,0,0,,,0,27,20.2,40
23/04/2021 17:00,19,81.98,19,0,0,,0,0,25.9,16.3,40
23/04/2021 18:00,18.8,83.83,18.8,0.008,100,rain,0,0,19.8,11,40
23/04/2021 19:00,17.1,98.78,17.1,0,0,,0,0,17.6,11,50
23/04/2021 20:00,17.1,98.82,17.1,0,0,,0,0,16.9,1.8,340
23/04/2021 21:00,17.1,94.35,17.1,0,0,,0,0,17.6,5.3,350
23/04/2021 22:00,15.1,94.27,15.1,0,0,,0,0,18,5.3,190
23/04/2021 23:00,15,94.94,15,0,0,,0,0,15.5,9.2,30
24/04/2021 00:00,14.8,95.63,14.8,7.623,100,rain,0,0,14.8,9.2,10
24/04/2021 01:00,14.1,99.76,14.1,0,0,,0,0,15.1,3.5,280
24/04/2021 02:00,14.1,99.29,14.1,0,0,,0,0,18.4,1.8,310
24/04/2021 03:00,14,99.53,14,0,0,,0,0,20.2,0,0
24/04/2021 04:00,12.9,100,12.9,0,0,,0,0,23.4,1.8,10
24/04/2021 05:00,13.9,100,13.9,0,0,,0,0,26.3,3.5,150
24/04/2021 06:00,15.1,98.37,15.1,0.008,100,rain,0,0,27.4,11,210
24/04/2021 07:00,15.8,94.32,15.8,0,0,,0,0,25.2,5.3,200
24/04/2021 08:00,15.9,94.43,15.9,0,0,,0,0,24.5,1.8,90
24/04/2021 09:00,17.1,86.46,17.1,0,0,,0,0,27,14.5,230
24/04/2021 10:00,18.1,76.82,18.1,0,0,,0,0,32,25.5,220
24/04/2021 11:00,19.1,68.21,19.1,0,0,,0,0,34.9,23.7,220
24/04/2021 12:00,19.1,67.36,19.1,0.192,100,rain,,0,35.6,25.5,230
24/04/2021 13:00,20,64.81,20,0,0,,,0,36,23.7,230
24/04/2021 14:00,19.9,63.7,19.9,0,0,,,0,37.4,23.7,240
24/04/2021 15:00,19.1,66.92,19.1,0,0,,,0,38.2,25.5,240
24/04/2021 16:00,19,67.96,19,0,0,,,0,38.2,27.3,240
24/04/2021 17:00,18.1,71.96,18.1,0,0,,0,0,36.7,23.7,240
24/04/2021 18:00,16.9,77.61,16.9,0,0,,0,0,33.8,18.1,250
24/04/2021 19:00,16.1,81.91,16.1,0,0,,0,0,29.2,23.7,270
24/04/2021 20:00,15.9,82.31,15.9,0,0,,0,0,31.3,12.8,290
24/04/2021 21:00,15.8,82.63,15.8,0,0,,0,0,31.7,20.2,280
24/04/2021 22:00,15.1,86.88,15.1,0,0,,0,0,29.9,12.8,300
24/04/2021 23:00,15,93.75,15,0,0,,0,0,27,7.4,300
25/04/2021 00:00,15.1,93.07,15.1,0.192,100,rain,0,0,29.9,5.3,320
25/04/2021 01:00,15,88.35,15,0,0,,0,0,31.7,12.8,270
25/04/2021 02:00,15.8,83.35,15.8,0,0,,0,0,33.5,16.3,250
25/04/2021 03:00,15.9,82.97,15.9,0,0,,0,0,32.4,22,240
25/04/2021 04:00,15.9,78.52,15.9,0,0,,0,0,32.4,22,240
25/04/2021 05:00,15.1,82.24,15.1,0,0,,0,0,32.8,18.1,220
25/04/2021 06:00,15.9,73.19,15.9,0.383,100,rain,0,0,31.3,23.7,230
25/04/2021 07:00,15.8,68.54,15.8,0,0,,0,0,30.2,23.7,230
25/04/2021 08:00,16,68.17,16,0,0,,0,0,29.5,22,230
25/04/2021 09:00,17,62.86,17,0,0,,0,0,30.6,27.3,220
25/04/2021 10:00,17.9,59.21,17.9,0,0,,0,0,37.4,27.3,230
25/04/2021 11:00,18.1,62.41,18.1,0,0,,0,0,40.3,23.7,250
25/04/2021 12:00,18,63.3,18,0.383,100,rain,,0,42.1,23.7,240
25/04/2021 13:00,18.9,56.58,18.9,0,0,,,0,43.6,29.1,240
25/04/2021 14:00,19,63.19,19,0,0,,,0,43.9,31.2,240
25/04/2021 15:00,16.9,72.49,16.9,0,0,,,0,42.8,22,220
25/04/2021 16:00,16.1,80.5,16.1,0,0,,,0,40.7,25.5,230
25/04/2021 17:00,16.1,70.75,16.1,0,0,,0,0,38.2,27.3,240
25/04/2021 18:00,15.8,72.88,15.8,0,0,,0,0,33.8,18.1,250
25/04/2021 19:00,15.8,73.46,15.8,0,0,,0,0,31,22,250
25/04/2021 20:00,14.9,76.69,14.9,0,0,,0,0,29.2,16.3,250
25/04/2021 21:00,15.8,72.53,15.8,0,0,,0,0,28.8,14.5,240
25/04/2021 22:00,15.8,67.94,15.8,0,0,,0,0,28.8,18.1,260
25/04/2021 23:00,15,67.48,15,0,0,,0,0,28.4,20.2,260
26/04/2021 00:00,15,71.76,15,0,0,,0,0,28.1,20.2,260
26/04/2021 01:00,14.1,76.16,14.1,0,0,,0,0,28.8,14.5,270
26/04/2021 02:00,14.8,82.82,14.8,0,0,,0,0,29.9,14.5,280
26/04/2021 03:00,13.1,93.25,13.1,0,0,,0,0,33.5,9.2,310
26/04/2021 04:00,13.2,92.19,13.2,0,0,,0,0,32.4,5.3,330
26/04/2021 05:00,13.9,88.96,13.9,0,0,,0,0,27.4,5.3,330
26/04/2021 06:00,12.9,93.83,12.9,1.917,100,rain,0,0,26.3,7.4,280
26/04/2021 07:00,12.1,98.66,12.1,0,0,,0,0,29.5,7.4,320
26/04/2021 08:00,13.9,94.16,13.9,0,0,,0,0,30.2,5.3,50
26/04/2021 09:00,16,86.97,16,0,0,,0,0,33.8,1.8,340
26/04/2021 10:00,16,86.96,16,0,0,,0,0,34.6,9.2,220
26/04/2021 11:00,17.8,72.47,17.8,0,0,,0,0,33.8,14.5,210
26/04/2021 12:00,18,72.81,18,0.425,100,rain,,0,33.5,14.5,240
26/04/2021 13:00,17.9,67.84,17.9,0,0,,,0,36.7,22,240
26/04/2021 14:00,18,68.07,18,0,0,,,0,39.6,18.1,230
26/04/2021 15:00,17.1,63.22,17.1,0,0,,,0,38.2,22,250
26/04/2021 16:00,17,67.1,17,0,0,,,0,34.9,25.5,240
26/04/2021 17:00,16,67.91,16,0,0,,0,0,33.5,18.1,260
26/04/2021 18:00,15.1,71.36,15.1,0,0,,0,0,29.5,18.1,270
26/04/2021 19:00,14.9,73.25,14.9,0,0,,0,0,29.9,12.8,300
26/04/2021 20:00,14.9,68.4,14.9,0,0,,0,0,30.6,18.1,250
26/04/2021 21:00,15,67.49,15,0,0,,0,0,30.2,18.1,260
26/04/2021 22:00,13.8,73.35,13.8,0,0,,0,0,28.1,9.2,300
26/04/2021 23:00,13,82.19,13,0,0,,0,0,27.4,16.3,260
27/04/2021 00:00,13,82.41,13,0.192,100,rain,0,0,24.8,7.4,330
27/04/2021 01:00,11,92.69,11,0,0,,0,0,24.1,11,10
27/04/2021 02:00,12.1,87.72,12.1,0,0,,0,0,24.8,12.8,350
27/04/2021 03:00,13,87.16,13,0,0,,0,0,30.2,12.8,310
27/04/2021 04:00,12.8,83.23,12.8,0,0,,0,0,30.2,14.5,320
27/04/2021 05:00,12.8,83.24,12.8,0,0,,0,0,29.2,11,340
27/04/2021 06:00,12,88.17,12,0,0,,0,0,30.6,11,360
27/04/2021 07:00,12.2,93.49,12.2,0,0,,0,0,32.8,12.8,340
27/04/2021 08:00,13.1,92.46,13.1,0,0,,0,0,32.4,11,360
27/04/2021 09:00,15.9,82.81,15.9,0,0,,0,0,36.7,14.5,350
27/04/2021 10:00,14.9,82.9,14.9,0,0,,0,0,37.4,20.2,280
27/04/2021 11:00,17.1,81.22,17.1,0,0,,0,0,38.5,12.8,300
